   0.19121,  60.00000,   0.71980
   0.18597,  60.00000,   0.72430
   0.18183,  60.00000,   0.72200
   0.17774,  61.00000,   0.72290
   0.17527,  61.00000,   0.71980
   0.17235,  61.00000,   0.72000
   0.17332,  61.00000,   0.72140
   0.16733,  61.00000,   0.72300
   0.16308,  61.00000,   0.72260
   0.16207,  61.00000,   0.72090
   0.16168,  61.00000,   0.71990
   0.15761,  61.00000,   0.72120
   0.15857,  61.00000,   0.71830
   0.15469,  61.00000,   0.71700
   0.15241,  61.00000,   0.71790
   0.14917,  61.00000,   0.71700
   0.14828,  61.00000,   0.71660
   0.14576,  61.00000,   0.71710
   0.14236,  61.00000,   0.71650
   0.14385,  61.00000,   0.71580
   0.13902,  61.00000,   0.71920
   0.13973,  61.00000,   0.71750
   0.13784,  61.00000,   0.71830
   0.13566,  61.00000,   0.71590
   0.13556,  61.00000,   0.71960
   0.13784,  61.00000,   0.71860
   0.13356,  61.00000,   0.71800
   0.13256,  61.00000,   0.71590
   0.13133,  61.00000,   0.71900
   0.12859,  61.00000,   0.71480
   0.13127,  61.00000,   0.71330
   0.12690,  61.00000,   0.71750
   0.12798,  61.00000,   0.71610
   0.12304,  62.00000,   0.71760
   0.12248,  62.00000,   0.71190
   0.12176,  62.00000,   0.71490
   0.12040,  62.00000,   0.71390
   0.12159,  62.00000,   0.71620
   0.12054,  62.00000,   0.71770
   0.12018,  62.00000,   0.71200
   0.11794,  62.00000,   0.71190
   0.11490,  62.00000,   0.71550
   0.11448,  62.00000,   0.71100
   0.11504,  62.00000,   0.71550
   0.11283,  62.00000,   0.71300
   0.11585,  62.00000,   0.71650
   0.11148,  62.00000,   0.71650
   0.11198,  62.00000,   0.71430
   0.11135,  62.00000,   0.71580
   0.11294,  62.00000,   0.71220
   0.10888,  62.00000,   0.71540
   0.10801,  62.00000,   0.71340
   0.10900,  62.00000,   0.71580
   0.10884,  62.00000,   0.71430
   0.10895,  62.00000,   0.71340
   0.10759,  62.00000,   0.71310
   0.10559,  62.00000,   0.71300
   0.10710,  62.00000,   0.71290
   0.10550,  62.00000,   0.71060
   0.10377,  62.00000,   0.71470
   0.09881,  62.00000,   0.71430
   0.09611,  62.00000,   0.71580
   0.09177,  62.00000,   0.71680
   0.09384,  62.00000,   0.71750
   0.09166,  62.00000,   0.71740
   0.09014,  62.00000,   0.71830
   0.08921,  62.00000,   0.71640
   0.08897,  62.00000,   0.71460
   0.09061,  62.00000,   0.71610
   0.08786,  62.00000,   0.71770
   0.08834,  62.00000,   0.71410
   0.08789,  62.00000,   0.71510
   0.08797,  62.00000,   0.71520
   0.08697,  62.00000,   0.71430
   0.08841,  62.00000,   0.71340
   0.08772,  62.00000,   0.71370
   0.08434,  62.00000,   0.71580
   0.08592,  62.00000,   0.71380
   0.08495,  62.00000,   0.71570
   0.08432,  62.00000,   0.71510
   0.08330,  62.00000,   0.71520
   0.08368,  62.00000,   0.71310
   0.08444,  62.00000,   0.71280
   0.08309,  62.00000,   0.71270
   0.08242,  62.00000,   0.71500
   0.08084,  62.00000,   0.71090
   0.08472,  62.00000,   0.71250
   0.08429,  62.00000,   0.71230
   0.08281,  62.00000,   0.71160
   0.08318,  62.00000,   0.71380
   0.08297,  62.00000,   0.71260
   0.08208,  62.00000,   0.71140
   0.08066,  62.00000,   0.71190
   0.08030,  62.00000,   0.71330
   0.08041,  62.00000,   0.71200
   0.08038,  62.00000,   0.71280
   0.07754,  63.00000,   0.71370
   0.08101,  62.00000,   0.71350
   0.08067,  62.00000,   0.70970
   0.07810,  62.00000,   0.71410
   0.08051,  62.00000,   0.71100
   0.08044,  62.00000,   0.71210
   0.07978,  62.00000,   0.71360
   0.07873,  62.00000,   0.71420
   0.07942,  62.00000,   0.71240
   0.07729,  63.00000,   0.71310
   0.07663,  62.00000,   0.71070
   0.07860,  62.00000,   0.71370
   0.07529,  63.00000,   0.71550
   0.07628,  63.00000,   0.71140
   0.07932,  62.00000,   0.71030
   0.07638,  62.00000,   0.71160
   0.07809,  62.00000,   0.71470
   0.07752,  62.00000,   0.71200
   0.07769,  62.00000,   0.71250
   0.07864,  62.00000,   0.71350
   0.07740,  62.00000,   0.71340
   0.07504,  63.00000,   0.71380
   0.07571,  62.00000,   0.71460
   0.07563,  62.00000,   0.71180
   0.07347,  63.00000,   0.71680
   0.07711,  62.00000,   0.71330
   0.07389,  63.00000,   0.71320
   0.07359,  63.00000,   0.71260
   0.07422,  63.00000,   0.71350
   0.07234,  63.00000,   0.71350
   0.07252,  63.00000,   0.70980
   0.07176,  63.00000,   0.71420
   0.07362,  63.00000,   0.70900
   0.07294,  63.00000,   0.71460
   0.07338,  63.00000,   0.70960
   0.07123,  63.00000,   0.71010
   0.07518,  62.00000,   0.71210
   0.07312,  63.00000,   0.71430
   0.07535,  62.00000,   0.70950
   0.07273,  63.00000,   0.71170
   0.07201,  63.00000,   0.71250
