   0.26785,   0.91080,   0.87290,   0.00355
   0.26370,   0.91282,   0.88210,   0.00346
   0.27023,   0.90916,   0.87590,   0.00340
   0.27590,   0.90910,   0.87470,   0.00337
   0.27156,   0.91102,   0.88400,   0.00334
   0.27379,   0.90950,   0.87850,   0.00329
   0.27393,   0.90870,   0.88390,   0.00328
   0.26879,   0.91084,   0.87970,   0.00327
   0.26791,   0.91096,   0.86380,   0.00326
   0.27179,   0.91074,   0.87560,   0.00326
   0.26224,   0.91332,   0.87460,   0.00326
   0.26477,   0.91234,   0.85510,   0.00325
   0.26190,   0.91372,   0.86970,   0.00326
   0.26198,   0.91342,   0.87120,   0.00325
   0.25776,   0.91530,   0.86500,   0.00325
   0.26157,   0.91310,   0.88140,   0.00326
   0.25638,   0.91530,   0.87360,   0.00326
   0.25532,   0.91490,   0.85410,   0.00326
   0.25439,   0.91688,   0.88310,   0.00325
   0.25217,   0.91678,   0.87220,   0.00326
   0.24942,   0.91830,   0.87620,   0.00326
   0.24886,   0.91894,   0.87610,   0.00326
   0.25260,   0.91754,   0.87110,   0.00324
   0.24026,   0.92028,   0.88740,   0.00325
   0.24552,   0.91922,   0.87830,   0.00324
   0.24306,   0.92060,   0.87050,   0.00325
   0.24219,   0.91984,   0.87660,   0.00325
   0.24105,   0.92094,   0.87990,   0.00324
   0.23741,   0.92264,   0.85150,   0.00323
   0.24326,   0.91898,   0.87700,   0.00323
   0.24034,   0.92060,   0.88010,   0.00323
   0.23977,   0.92176,   0.88080,   0.00323
   0.23829,   0.92226,   0.86420,   0.00323
   0.23861,   0.92204,   0.86790,   0.00323
   0.23838,   0.92244,   0.87750,   0.00323
   0.23602,   0.92212,   0.87590,   0.00320
   0.23829,   0.92020,   0.87300,   0.00320
   0.23101,   0.92362,   0.85970,   0.00322
   0.23350,   0.92354,   0.86830,   0.00321
   0.23110,   0.92446,   0.87900,   0.00321
   0.23551,   0.92222,   0.87760,   0.00321
   0.22746,   0.92378,   0.87920,   0.00321
   0.23333,   0.92386,   0.88860,   0.00319
   0.22982,   0.92408,   0.85100,   0.00320
   0.22832,   0.92400,   0.86110,   0.00320
   0.23341,   0.92246,   0.85670,   0.00320
   0.22694,   0.92600,   0.87750,   0.00320
   0.23110,   0.92464,   0.87130,   0.00319
   0.22921,   0.92354,   0.88080,   0.00319
   0.23203,   0.92326,   0.85580,   0.00319
   0.22953,   0.92422,   0.88500,   0.00319
   0.22473,   0.92614,   0.87780,   0.00319
   0.22878,   0.92564,   0.88240,   0.00318
   0.22640,   0.92532,   0.87710,   0.00318
   0.22622,   0.92488,   0.87870,   0.00318
   0.22687,   0.92486,   0.90000,   0.00318
   0.10757,   0.96620,   0.92750,   0.00316
   0.07282,   0.97660,   0.92900,   0.00311
   0.06338,   0.98016,   0.92760,   0.00306
   0.05436,   0.98236,   0.92910,   0.00300
   0.05006,   0.98372,   0.92600,   0.00295
   0.04687,   0.98472,   0.92920,   0.00290
   0.04354,   0.98546,   0.92980,   0.00286
   0.04072,   0.98708,   0.92730,   0.00281
   0.04366,   0.98604,   0.92790,   0.00277
   0.03650,   0.98798,   0.92970,   0.00273
   0.03638,   0.98856,   0.92260,   0.00269
   0.03744,   0.98792,   0.92320,   0.00265
   0.03939,   0.98774,   0.92420,   0.00262
   0.03781,   0.98764,   0.91910,   0.00258
   0.04049,   0.98712,   0.92010,   0.00256
   0.03814,   0.98792,   0.92520,   0.00253
   0.03698,   0.98846,   0.92340,   0.00250
   0.04110,   0.98640,   0.92410,   0.00248
   0.04605,   0.98530,   0.92520,   0.00246
   0.03898,   0.98810,   0.91870,   0.00244
   0.04363,   0.98594,   0.91950,   0.00242
   0.04617,   0.98488,   0.91980,   0.00241
   0.04293,   0.98656,   0.92750,   0.00239
   0.04078,   0.98652,   0.92200,   0.00237
   0.04446,   0.98582,   0.91620,   0.00235
   0.04619,   0.98562,   0.91710,   0.00234
   0.04890,   0.98476,   0.91710,   0.00233
   0.04736,   0.98432,   0.91900,   0.00232
   0.04812,   0.98502,   0.92140,   0.00231
   0.05084,   0.98376,   0.90490,   0.00230
   0.05268,   0.98350,   0.91180,   0.00229
   0.04924,   0.98430,   0.92110,   0.00228
   0.05272,   0.98330,   0.91680,   0.00227
   0.05618,   0.98146,   0.91430,   0.00227
   0.05446,   0.98264,   0.91940,   0.00226
   0.05581,   0.98252,   0.91060,   0.00225
   0.05769,   0.98170,   0.90730,   0.00225
   0.05669,   0.98134,   0.91390,   0.00224
   0.05385,   0.98332,   0.91650,   0.00224
   0.05916,   0.98096,   0.91500,   0.00224
   0.02585,   0.99254,   0.93030,   0.00223
   0.01695,   0.99528,   0.93110,   0.00222
   0.01470,   0.99614,   0.93190,   0.00221
   0.01130,   0.99716,   0.93480,   0.00220
   0.00976,   0.99756,   0.93740,   0.00219
   0.00973,   0.99742,   0.93420,   0.00218
   0.00888,   0.99766,   0.93460,   0.00217
   0.00847,   0.99802,   0.93550,   0.00216
   0.00729,   0.99830,   0.93610,   0.00215
   0.00803,   0.99816,   0.93420,   0.00214
   0.00792,   0.99828,   0.93580,   0.00213
   0.00716,   0.99836,   0.93360,   0.00213
   0.00691,   0.99842,   0.93640,   0.00212
   0.00545,   0.99908,   0.93490,   0.00211
   0.00652,   0.99852,   0.93390,   0.00210
   0.00610,   0.99842,   0.93630,   0.00209
   0.00599,   0.99878,   0.93760,   0.00209
   0.00529,   0.99890,   0.93430,   0.00208
   0.00607,   0.99884,   0.93610,   0.00207
   0.00524,   0.99894,   0.93600,   0.00206
   0.00520,   0.99896,   0.93520,   0.00205
   0.00582,   0.99874,   0.93490,   0.00205
   0.00530,   0.99882,   0.93580,   0.00204
   0.00468,   0.99920,   0.93330,   0.00203
   0.00512,   0.99880,   0.93510,   0.00202
   0.00502,   0.99904,   0.93660,   0.00202
   0.00441,   0.99902,   0.93490,   0.00201
   0.00534,   0.99888,   0.93440,   0.00200
   0.00472,   0.99916,   0.93510,   0.00199
   0.00439,   0.99908,   0.93610,   0.00199
   0.00414,   0.99922,   0.93610,   0.00198
   0.00451,   0.99924,   0.93480,   0.00197
   0.00395,   0.99938,   0.93600,   0.00196
   0.00433,   0.99914,   0.93560,   0.00196
   0.00527,   0.99886,   0.93750,   0.00195
   0.00456,   0.99916,   0.93420,   0.00194
   0.00466,   0.99904,   0.93580,   0.00193
   0.00443,   0.99908,   0.93470,   0.00193
   0.00483,   0.99902,   0.93420,   0.00192
   0.00424,   0.99932,   0.93480,   0.00191
   0.93760,   0.00000,   0.00000,   0.00000
