   1.58154,   0.41376,   0.46210,   0.03642
   1.36712,   0.50136,   0.53180,   0.02486
   1.00274,   0.64584,   0.65910,   0.01691
   0.84281,   0.70850,   0.59280,   0.01455
   0.76281,   0.73572,   0.68250,   0.01389
   0.72403,   0.75144,   0.60590,   0.01358
   0.70314,   0.75850,   0.70820,   0.01337
   0.67242,   0.76968,   0.67190,   0.01323
   0.65976,   0.77500,   0.70940,   0.01304
   0.65181,   0.77668,   0.73820,   0.01277
   0.63987,   0.78034,   0.73730,   0.01263
   0.62964,   0.78432,   0.63110,   0.01241
   0.62940,   0.78398,   0.67950,   0.01225
   0.62399,   0.78720,   0.61490,   0.01206
   0.62006,   0.78910,   0.71980,   0.01190
   0.61271,   0.79002,   0.74530,   0.01168
   0.60990,   0.79228,   0.69670,   0.01155
   0.60659,   0.79286,   0.70060,   0.01144
   0.59405,   0.79692,   0.74200,   0.01133
   0.59855,   0.79420,   0.77250,   0.01114
   0.60223,   0.79320,   0.78660,   0.01108
   0.59036,   0.79866,   0.70610,   0.01096
   0.59209,   0.79862,   0.76880,   0.01081
   0.59964,   0.79420,   0.78520,   0.01066
   0.58952,   0.79828,   0.79940,   0.01059
   0.58198,   0.80042,   0.77290,   0.01044
   0.59202,   0.79948,   0.75450,   0.01030
   0.57796,   0.80426,   0.72800,   0.01025
   0.57996,   0.80398,   0.72460,   0.01011
   0.57710,   0.80238,   0.74740,   0.00994
   0.58135,   0.80026,   0.73130,   0.00985
   0.57655,   0.80284,   0.63970,   0.00974
   0.57662,   0.80144,   0.65060,   0.00962
   0.57371,   0.80484,   0.75930,   0.00957
   0.57661,   0.80286,   0.76450,   0.00945
   0.57868,   0.80216,   0.73240,   0.00928
   0.57412,   0.80416,   0.74670,   0.00913
   0.57254,   0.80398,   0.60710,   0.00913
   0.56516,   0.80788,   0.76560,   0.00905
   0.56137,   0.80768,   0.64810,   0.00899
   0.56749,   0.80548,   0.77400,   0.00896
   0.56677,   0.80684,   0.79660,   0.00884
   0.56940,   0.80546,   0.73450,   0.00870
   0.56225,   0.81024,   0.77920,   0.00867
   0.57148,   0.80412,   0.71370,   0.00853
   0.56388,   0.80704,   0.74730,   0.00848
   0.56954,   0.80500,   0.73220,   0.00845
   0.56174,   0.80778,   0.68260,   0.00839
   0.56754,   0.80638,   0.76960,   0.00838
   0.56383,   0.80694,   0.70370,   0.00824
   0.56361,   0.80672,   0.72370,   0.00819
   0.55956,   0.80826,   0.67200,   0.00805
   0.55499,   0.81158,   0.78190,   0.00804
   0.56386,   0.80620,   0.70210,   0.00794
   0.56469,   0.80676,   0.74470,   0.00785
   0.56091,   0.80694,   0.71970,   0.00789
   0.55680,   0.80958,   0.72090,   0.00785
   0.55840,   0.80900,   0.77010,   0.00773
   0.55462,   0.81106,   0.61230,   0.00770
   0.56110,   0.80802,   0.74980,   0.00766
   0.34772,   0.88184,   0.87710,   0.00755
   0.30213,   0.89656,   0.87780,   0.00732
   0.28883,   0.90132,   0.87970,   0.00706
   0.28532,   0.90318,   0.85940,   0.00682
   0.28776,   0.90014,   0.86330,   0.00657
   0.28857,   0.90008,   0.85900,   0.00645
   0.28934,   0.90106,   0.88830,   0.00632
   0.29300,   0.89978,   0.87050,   0.00625
   0.29205,   0.89886,   0.87430,   0.00618
   0.28647,   0.90180,   0.87790,   0.00613
   0.29034,   0.89990,   0.85750,   0.00613
   0.29284,   0.89954,   0.86790,   0.00610
   0.28715,   0.90116,   0.87320,   0.00616
   0.28548,   0.90192,   0.84450,   0.00617
   0.28734,   0.90144,   0.86240,   0.00617
   0.28832,   0.89936,   0.87910,   0.00621
   0.28815,   0.89998,   0.86040,   0.00624
   0.28162,   0.90272,   0.87240,   0.00629
   0.28704,   0.90144,   0.85830,   0.00628
   0.27771,   0.90406,   0.85330,   0.00631
   0.27868,   0.90466,   0.87360,   0.00633
   0.28272,   0.90368,   0.85390,   0.00637
   0.27648,   0.90516,   0.87930,   0.00636
   0.27646,   0.90530,   0.87410,   0.00635
   0.27276,   0.90530,   0.86350,   0.00640
   0.26767,   0.90716,   0.87460,   0.00640
   0.27330,   0.90520,   0.86720,   0.00638
   0.27061,   0.90696,   0.85750,   0.00641
   0.26870,   0.90792,   0.86280,   0.00643
   0.26899,   0.90852,   0.86850,   0.00644
   0.26652,   0.90820,   0.86050,   0.00646
   0.26963,   0.90752,   0.85980,   0.00649
   0.26511,   0.90840,   0.81090,   0.00647
   0.26264,   0.90938,   0.85880,   0.00650
   0.26680,   0.90868,   0.87700,   0.00652
   0.26588,   0.90944,   0.87580,   0.00654
   0.26568,   0.90828,   0.87790,   0.00653
   0.26213,   0.90966,   0.86800,   0.00656
   0.26093,   0.91188,   0.83660,   0.00660
   0.26320,   0.91076,   0.86180,   0.00661
   0.25569,   0.91212,   0.84710,   0.00659
   0.26427,   0.90878,   0.86570,   0.00663
   0.25827,   0.91136,   0.86150,   0.00664
   0.25949,   0.91050,   0.86730,   0.00666
   0.26043,   0.91060,   0.85350,   0.00663
   0.25607,   0.91264,   0.87180,   0.00667
   0.25677,   0.91218,   0.87720,   0.00667
   0.26077,   0.91002,   0.86680,   0.00667
   0.25539,   0.91188,   0.86640,   0.00669
   0.25686,   0.91296,   0.87210,   0.00672
   0.25953,   0.91080,   0.87300,   0.00672
   0.25728,   0.91202,   0.88130,   0.00673
   0.25255,   0.91290,   0.85850,   0.00673
   0.25191,   0.91408,   0.88030,   0.00673
   0.25182,   0.91340,   0.87530,   0.00672
   0.25625,   0.91186,   0.85190,   0.00672
   0.25779,   0.91150,   0.85830,   0.00676
   0.25611,   0.91244,   0.88040,   0.00676
   0.24889,   0.91596,   0.84680,   0.00679
   0.25527,   0.91126,   0.88030,   0.00678
   0.14539,   0.95130,   0.92210,   0.00680
   0.11305,   0.96278,   0.92510,   0.00679
   0.10340,   0.96612,   0.92560,   0.00674
   0.09969,   0.96770,   0.92490,   0.00667
   0.09261,   0.96940,   0.92340,   0.00663
   0.08460,   0.97212,   0.92650,   0.00658
   0.08294,   0.97262,   0.92590,   0.00651
   0.07938,   0.97314,   0.92750,   0.00645
   0.07915,   0.97382,   0.92380,   0.00639
   0.07804,   0.97416,   0.92000,   0.00634
   0.07619,   0.97514,   0.92670,   0.00628
   0.07565,   0.97506,   0.92210,   0.00623
   0.07419,   0.97546,   0.92460,   0.00617
   0.07336,   0.97604,   0.92350,   0.00611
   0.06857,   0.97708,   0.92600,   0.00607
   0.07262,   0.97622,   0.91570,   0.00602
   0.07274,   0.97540,   0.92120,   0.00597
   0.07350,   0.97562,   0.92020,   0.00592
   0.07475,   0.97436,   0.92350,   0.00588
   0.06967,   0.97712,   0.91960,   0.00583
   0.07358,   0.97524,   0.92150,   0.00581
   0.07574,   0.97528,   0.91670,   0.00577
   0.07645,   0.97470,   0.91850,   0.00573
   0.07294,   0.97540,   0.91670,   0.00571
   0.07472,   0.97538,   0.92130,   0.00567
   0.07531,   0.97470,   0.91130,   0.00563
   0.07602,   0.97444,   0.91370,   0.00560
   0.07932,   0.97388,   0.92080,   0.00557
   0.07696,   0.97440,   0.91780,   0.00554
   0.07796,   0.97410,   0.91930,   0.00552
   0.07863,   0.97398,   0.90680,   0.00550
   0.08055,   0.97328,   0.91420,   0.00547
   0.08032,   0.97310,   0.91810,   0.00545
   0.08217,   0.97190,   0.91310,   0.00543
   0.08162,   0.97330,   0.91700,   0.00544
   0.08231,   0.97226,   0.90900,   0.00543
   0.08311,   0.97168,   0.91020,   0.00542
   0.08437,   0.97218,   0.91460,   0.00541
   0.08213,   0.97246,   0.91220,   0.00539
   0.08040,   0.97300,   0.92000,   0.00537
   0.04618,   0.98638,   0.93250,   0.00537
   0.03296,   0.99128,   0.93280,   0.00536
   0.02857,   0.99232,   0.93150,   0.00535
   0.02584,   0.99340,   0.93520,   0.00535
   0.02408,   0.99374,   0.93640,   0.00534
   0.02205,   0.99466,   0.93360,   0.00532
   0.02147,   0.99480,   0.93430,   0.00531
   0.02109,   0.99484,   0.93430,   0.00530
   0.02022,   0.99504,   0.93490,   0.00529
   0.01935,   0.99530,   0.93380,   0.00528
   0.01781,   0.99598,   0.93400,   0.00526
   0.01842,   0.99554,   0.93390,   0.00525
   0.01786,   0.99596,   0.93340,   0.00524
   0.01708,   0.99596,   0.93620,   0.00523
   0.01649,   0.99612,   0.93590,   0.00522
   0.01631,   0.99610,   0.93550,   0.00520
   0.01661,   0.99578,   0.93430,   0.00519
   0.01532,   0.99646,   0.93580,   0.00518
   0.01577,   0.99628,   0.93460,   0.00516
   0.01528,   0.99614,   0.93320,   0.00515
   0.01485,   0.99676,   0.93440,   0.00513
   0.01438,   0.99654,   0.93520,   0.00511
   0.01459,   0.99658,   0.93370,   0.00510
   0.01466,   0.99656,   0.93380,   0.00508
   0.01460,   0.99632,   0.93480,   0.00507
   0.01490,   0.99658,   0.93520,   0.00505
   0.01380,   0.99710,   0.93270,   0.00504
   0.01407,   0.99682,   0.93240,   0.00502
   0.01330,   0.99696,   0.93420,   0.00501
   0.01389,   0.99656,   0.93510,   0.00500
   0.01237,   0.99736,   0.93610,   0.00499
   0.01244,   0.99700,   0.93540,   0.00497
   0.01315,   0.99698,   0.93340,   0.00496
   0.01252,   0.99718,   0.93290,   0.00495
   0.01224,   0.99722,   0.93540,   0.00493
   0.01245,   0.99718,   0.93270,   0.00492
   0.01152,   0.99734,   0.93270,   0.00490
   0.01143,   0.99740,   0.93180,   0.00489
   0.01157,   0.99744,   0.93220,   0.00488
   0.01132,   0.99774,   0.93530,   0.00486
   0.93640,   0.00000,   0.00000,   0.00000
