   4.01313,   0.08418,   0.13730,   0.03636
   3.67343,   0.13168,   0.17760,   0.02531
   3.04582,   0.23494,   0.25150,   0.01821
   2.71784,   0.29678,   0.30970,   0.01748
   2.48012,   0.34838,   0.25560,   0.01825
   2.32140,   0.38076,   0.35820,   0.01883
   2.21169,   0.40492,   0.34890,   0.01945
   2.13489,   0.42396,   0.33490,   0.02001
   2.07639,   0.43506,   0.35160,   0.02025
   2.03181,   0.44820,   0.40790,   0.02060
   2.00100,   0.45522,   0.34740,   0.02075
   1.97855,   0.45840,   0.31370,   0.02088
   1.96011,   0.46510,   0.40540,   0.02106
   1.94367,   0.46816,   0.34310,   0.02117
   1.92305,   0.47412,   0.39720,   0.02119
   1.91056,   0.47712,   0.42300,   0.02118
   1.90369,   0.47892,   0.45050,   0.02111
   1.88879,   0.48414,   0.37410,   0.02124
   1.88118,   0.48558,   0.38070,   0.02119
   1.87736,   0.48362,   0.45220,   0.02116
   1.86085,   0.48872,   0.40760,   0.02116
   1.86932,   0.48648,   0.37700,   0.02115
   1.85936,   0.48926,   0.37690,   0.02111
   1.84555,   0.49458,   0.39560,   0.02108
   1.84881,   0.48964,   0.45750,   0.02106
   1.83857,   0.49268,   0.38690,   0.02098
   1.84009,   0.49496,   0.45500,   0.02100
   1.82257,   0.49886,   0.43690,   0.02106
   1.82965,   0.49582,   0.39950,   0.02101
   1.82262,   0.49884,   0.43540,   0.02091
   1.81926,   0.49700,   0.39950,   0.02094
   1.82138,   0.49876,   0.41890,   0.02089
   1.81254,   0.49856,   0.45890,   0.02077
   1.80269,   0.50032,   0.41920,   0.02082
   1.81813,   0.49880,   0.43440,   0.02076
   1.81199,   0.50194,   0.41680,   0.02073
   1.80604,   0.50256,   0.46850,   0.02067
   1.79776,   0.50662,   0.43870,   0.02054
   1.80407,   0.50406,   0.34020,   0.02050
   1.80208,   0.50148,   0.41830,   0.02042
   1.80848,   0.50158,   0.37530,   0.02043
   1.80047,   0.50318,   0.41920,   0.02047
   1.80170,   0.50250,   0.44230,   0.02035
   1.79571,   0.50562,   0.43290,   0.02025
   1.80298,   0.50192,   0.41880,   0.02023
   1.79327,   0.50500,   0.36070,   0.02009
   1.79323,   0.50130,   0.44190,   0.02003
   1.79180,   0.50500,   0.41850,   0.01992
   1.79479,   0.50358,   0.43090,   0.01985
   1.78851,   0.50900,   0.39960,   0.01976
   1.78668,   0.51006,   0.41260,   0.01973
   1.79571,   0.50304,   0.41600,   0.01965
   1.78626,   0.50754,   0.46450,   0.01963
   1.78606,   0.50826,   0.42530,   0.01957
   1.78545,   0.50574,   0.42910,   0.01949
   1.78358,   0.50728,   0.41440,   0.01952
   1.79119,   0.50618,   0.40010,   0.01947
   1.78759,   0.50592,   0.45570,   0.01948
   1.78031,   0.50802,   0.43440,   0.01937
   1.77842,   0.50696,   0.39060,   0.01925
   1.25148,   0.64278,   0.62960,   0.01944
   1.14370,   0.66852,   0.61590,   0.01907
   1.11371,   0.67522,   0.62240,   0.01862
   1.09410,   0.67948,   0.60570,   0.01819
   1.10399,   0.67640,   0.60820,   0.01796
   1.10025,   0.67628,   0.60560,   0.01779
   1.09955,   0.67580,   0.61980,   0.01766
   1.09648,   0.67758,   0.59290,   0.01762
   1.09984,   0.67764,   0.58990,   0.01759
   1.09741,   0.67560,   0.59040,   0.01761
   1.09312,   0.67730,   0.59950,   0.01766
   1.09006,   0.68054,   0.59900,   0.01769
   1.08233,   0.67932,   0.59430,   0.01774
   1.07868,   0.68116,   0.60070,   0.01782
   1.07535,   0.68234,   0.58770,   0.01788
   1.07311,   0.68192,   0.59330,   0.01794
   1.07257,   0.68162,   0.60880,   0.01799
   1.05419,   0.68972,   0.59010,   0.01804
   1.05738,   0.68942,   0.61750,   0.01809
   1.05014,   0.69014,   0.60470,   0.01808
   1.05445,   0.68702,   0.59340,   0.01818
   1.04611,   0.69218,   0.60560,   0.01822
   1.04031,   0.69176,   0.59540,   0.01837
   1.04199,   0.69090,   0.59330,   0.01834
   1.03415,   0.69404,   0.59730,   0.01836
   1.04119,   0.69106,   0.60580,   0.01839
   1.03355,   0.69584,   0.61770,   0.01842
   1.02982,   0.69572,   0.62050,   0.01845
   1.02030,   0.69720,   0.62440,   0.01850
   1.02039,   0.69666,   0.60320,   0.01856
   1.01583,   0.70040,   0.59890,   0.01861
   1.01741,   0.69880,   0.56070,   0.01862
   1.00362,   0.70060,   0.56320,   0.01866
   1.01490,   0.70016,   0.59450,   0.01864
