   0.02011,  63.00000,   0.93160
   0.01952,  63.00000,   0.93010
   0.01957,  63.00000,   0.92980
   0.01879,  63.00000,   0.92940
   0.01894,  63.00000,   0.92980
   0.01986,  63.00000,   0.92880
   0.01825,  63.00000,   0.92720
   0.01885,  63.00000,   0.92990
   0.01857,  63.00000,   0.92930
   0.02006,  63.00000,   0.92590
   0.01670,  63.00000,   0.92960
   0.01820,  63.00000,   0.93150
   0.01822,  63.00000,   0.92640
   0.01851,  63.00000,   0.92960
   0.01761,  63.00000,   0.92840
   0.01826,  63.00000,   0.93140
   0.01981,  63.00000,   0.92770
   0.01816,  63.00000,   0.92690
   0.01767,  63.00000,   0.92710
   0.02140,  63.00000,   0.92800
   0.01852,  63.00000,   0.92880
   0.01860,  63.00000,   0.93300
   0.01722,  63.00000,   0.92980
   0.01876,  63.00000,   0.92700
   0.01874,  63.00000,   0.92780
   0.01821,  63.00000,   0.92920
   0.01926,  63.00000,   0.92710
   0.01984,  63.00000,   0.92930
   0.01807,  63.00000,   0.92640
   0.01850,  63.00000,   0.92890
   0.01536,  63.00000,   0.93250
   0.01246,  63.00000,   0.93090
   0.01218,  63.00000,   0.93300
   0.01112,  63.00000,   0.93420
   0.01123,  63.00000,   0.93280
   0.01132,  63.00000,   0.93450
   0.01047,  63.00000,   0.93020
   0.00909,  63.00000,   0.93480
   0.01082,  63.00000,   0.93200
   0.01015,  63.00000,   0.93200
   0.00998,  63.00000,   0.93330
   0.01102,  63.00000,   0.93160
   0.01070,  63.00000,   0.93450
   0.00941,  63.00000,   0.93320
   0.00920,  63.00000,   0.93300
   0.00967,  63.00000,   0.93200
   0.00864,  63.00000,   0.93140
   0.00898,  63.00000,   0.93300
   0.00817,  63.00000,   0.93140
   0.00953,  63.00000,   0.93150
   0.00888,  63.00000,   0.92890
   0.00908,  63.00000,   0.93010
   0.00919,  63.00000,   0.93260
   0.00878,  63.00000,   0.93310
   0.00907,  63.00000,   0.93150
   0.00927,  63.00000,   0.93120
   0.00826,  63.00000,   0.92980
   0.00896,  63.00000,   0.93160
   0.00803,  63.00000,   0.93370
   0.00872,  63.00000,   0.93120
   0.00826,  63.00000,   0.93230
   0.00936,  63.00000,   0.93390
   0.00844,  63.00000,   0.93030
   0.00890,  63.00000,   0.93120
   0.00920,  63.00000,   0.93270
   0.00961,  63.00000,   0.93240
   0.00948,  63.00000,   0.93330
   0.00866,  63.00000,   0.93010
   0.00846,  63.00000,   0.93250
   0.00909,  63.00000,   0.93170
   0.00936,  63.00000,   0.93200
   0.00864,  63.00000,   0.93210
   0.00850,  63.00000,   0.92710
   0.00917,  63.00000,   0.93110
   0.01027,  63.00000,   0.92880
   0.00922,  63.00000,   0.93200
   0.00973,  63.00000,   0.93140
   0.00999,  63.00000,   0.92930
   0.00808,  63.00000,   0.93150
   0.00891,  63.00000,   0.93070
   0.00787,  63.00000,   0.93180
   0.00721,  63.00000,   0.93070
   0.00704,  63.00000,   0.93330
   0.00720,  63.00000,   0.93220
   0.00631,  63.00000,   0.93170
   0.00702,  63.00000,   0.93160
   0.00671,  63.00000,   0.93330
   0.00650,  63.00000,   0.93250
   0.00644,  63.00000,   0.93080
   0.00581,  63.00000,   0.93240
   0.00634,  63.00000,   0.93330
   0.00580,  63.00000,   0.93320
   0.00624,  63.00000,   0.93350
   0.00606,  63.00000,   0.93330
   0.00580,  63.00000,   0.93470
   0.00595,  63.00000,   0.93130
   0.00541,  63.00000,   0.93240
   0.00635,  63.00000,   0.93250
   0.00630,  63.00000,   0.93480
   0.00640,  63.00000,   0.93210
   0.00651,  63.00000,   0.93430
   0.00609,  63.00000,   0.93250
   0.00583,  63.00000,   0.93380
   0.00594,  63.00000,   0.93480
   0.00581,  63.00000,   0.93420
   0.00514,  63.00000,   0.93710
   0.00564,  63.00000,   0.93430
   0.00568,  63.00000,   0.93540
   0.00559,  63.00000,   0.93260
   0.00576,  63.00000,   0.93270
   0.00541,  63.00000,   0.93220
   0.00590,  63.00000,   0.93230
   0.00584,  63.00000,   0.93270
   0.00583,  63.00000,   0.93320
   0.00566,  63.00000,   0.93290
   0.00585,  63.00000,   0.93260
   0.00540,  63.00000,   0.93260
   0.00571,  63.00000,   0.93290
   0.00538,  63.00000,   0.93180
   0.00516,  63.00000,   0.93200
   0.00544,  63.00000,   0.93040
   0.00521,  63.00000,   0.93160
   0.00567,  63.00000,   0.92950
   0.00545,  63.00000,   0.93190
   0.00556,  63.00000,   0.93170
   0.00584,  63.00000,   0.93340
   0.00505,  63.00000,   0.93030
   0.00566,  63.00000,   0.93180
   0.00476,  63.00000,   0.93040
   0.00562,  63.00000,   0.93020
   0.00506,  63.00000,   0.93210
   0.00574,  63.00000,   0.93270
   0.00521,  63.00000,   0.93180
